Timestamp,CPU Usage,Memory Usage,Disk IO,System Voltage,Network Activity,SSD Temperature
2024-07-15 09:25:49,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:26:00,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:26:12,1.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:26:23,0.7,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:26:34,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:26:45,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:26:56,0.7,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:27:07,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:27:18,1.2,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:27:29,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:27:40,1.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:27:51,1.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:28:02,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:28:13,1.2,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:28:24,1.2,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:28:35,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:28:46,0.7,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:28:57,1.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:29:08,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:29:19,1.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:29:30,1.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:29:41,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:29:52,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:30:03,2.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:30:14,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:30:25,0.2,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:30:36,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:30:47,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:30:59,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:31:10,0.8,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:31:21,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:31:32,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:31:43,1.2,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:31:54,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:32:05,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:32:16,0.7,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:32:27,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:32:38,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:32:49,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:33:00,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:33:11,1.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:33:22,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:33:33,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:33:44,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:33:55,0.8,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:34:06,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:34:17,1.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:34:28,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:34:39,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:34:50,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:35:01,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:35:12,0.2,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:35:23,0.8,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:35:34,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:35:45,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:35:57,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:36:08,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:36:19,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:36:30,0.8,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:36:41,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:36:52,1.2,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:37:03,1.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:37:14,0.2,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:37:25,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:37:36,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:37:47,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:37:58,0.7,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:38:09,0.7,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:38:20,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:38:31,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:38:42,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:38:53,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:39:04,1.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:39:15,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:39:26,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:39:37,1.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:39:48,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:39:59,1.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:40:10,1.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:40:21,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:40:32,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:40:44,1.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:40:55,0.7,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:41:06,0.8,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:41:17,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:41:28,0.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:41:39,0.0,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:41:50,0.2,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:42:01,0.0,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:42:12,0.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:42:23,0.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:42:34,0.0,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:42:45,0.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:42:56,0.0,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:43:07,0.0,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:43:18,0.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:43:29,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:43:40,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:43:51,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:44:02,0.7,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:44:13,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:44:24,1.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:44:35,0.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:44:46,0.8,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:44:57,1.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:45:08,0.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:45:19,1.0,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:45:31,1.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:45:42,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:45:53,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:46:04,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:46:15,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:46:26,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:46:37,0.7,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:46:48,0.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:46:59,0.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:47:10,0.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:47:21,0.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:47:32,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:47:43,0.8,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:47:54,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:48:05,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:48:16,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:48:27,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:48:38,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:48:49,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:49:00,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:49:11,0.2,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:49:22,0.7,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:49:33,0.0,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:49:44,1.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:49:55,0.7,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:50:06,0.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:50:18,1.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:50:29,0.8,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:50:40,0.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:50:51,1.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:51:02,0.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:51:13,0.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:51:24,0.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:51:35,0.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:51:46,0.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:51:57,0.0,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:52:08,0.0,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:52:19,1.0,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:52:30,0.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:52:41,0.7,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:52:52,0.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:53:03,0.3,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:53:14,0.0,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:53:25,0.5,3.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:53:36,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:53:47,0.8,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:53:58,0.0,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:54:09,0.8,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:54:20,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:54:31,1.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:54:42,0.5,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:54:53,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
2024-07-15 09:55:04,0.3,3.7,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Error retrieving temperature
