Timestamp,CPU Usage,Memory Usage,Disk IO,System Voltage,Network Activity,SSD Temperature
2024-05-11 22:50:17,0.0,6.0,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:50:28,0.0,6.0,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:50:39,0.0,6.0,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:50:50,0.0,6.0,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:51:02,0.0,6.0,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:51:13,0.0,6.0,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:51:24,0.0,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:51:35,0.0,6.0,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:51:46,0.0,6.0,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:51:57,0.0,6.0,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:52:08,0.0,6.0,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:52:20,0.0,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:52:31,1.8,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:52:42,1.5,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:52:53,0.5,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:53:04,2.3,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:53:15,1.0,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:53:26,1.3,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:53:37,1.8,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:53:48,0.5,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:53:59,1.0,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:54:10,0.8,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:54:21,0.8,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:54:32,0.8,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:54:43,0.8,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:54:54,0.5,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:55:05,0.0,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:55:16,0.2,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:55:28,0.0,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:55:39,1.0,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:55:50,0.0,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:56:01,1.3,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:56:12,0.0,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:56:23,0.2,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:56:34,0.8,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:56:45,0.2,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:56:56,0.5,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:57:07,0.8,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:57:18,0.3,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:57:29,0.0,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:57:40,2.7,6.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:57:51,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:58:02,0.0,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:58:14,1.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:58:25,0.0,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:58:36,0.5,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:58:47,0.5,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:58:58,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:59:09,5.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:59:20,0.3,6.4,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:59:31,0.7,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:59:42,0.0,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 22:59:53,0.0,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:00:04,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:00:15,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:00:26,0.2,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:00:37,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:00:48,0.2,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:00:59,0.5,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:01:10,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:01:21,0.8,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:01:32,1.5,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:01:44,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:01:55,0.5,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:02:06,1.2,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:02:17,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:02:28,0.0,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:02:39,1.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:02:50,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:03:01,0.2,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:03:12,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:03:23,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:03:34,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:03:45,0.8,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:03:56,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:04:07,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:04:18,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:04:29,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:04:40,0.0,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:04:51,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:05:02,0.0,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:05:13,0.2,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:05:25,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:05:36,0.8,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:05:47,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:05:58,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:06:09,0.0,6.4,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:06:20,0.0,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:06:31,0.3,6.4,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:06:42,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:06:53,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:07:04,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:07:15,0.0,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:07:26,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:07:37,0.8,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:07:48,0.2,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:07:59,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:08:10,0.8,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:08:21,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:08:32,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:08:43,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:08:55,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:09:06,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:09:17,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:09:28,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:09:39,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:09:50,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:10:01,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:10:12,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:10:23,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:10:34,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:10:45,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:10:56,0.2,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:11:07,1.7,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:11:18,0.8,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:11:29,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:11:40,1.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:11:51,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:12:02,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:12:13,1.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:12:24,0.0,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:12:35,0.5,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:12:47,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:12:58,0.0,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:13:09,0.3,6.5,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:13:20,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:13:31,0.3,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:13:42,2.5,6.6,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:13:53,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:14:04,0.3,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:14:15,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:14:26,0.3,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:14:37,0.8,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:14:48,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:14:59,1.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:15:10,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:15:21,0.7,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:15:32,0.8,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:15:43,1.8,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:15:54,0.7,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:16:05,0.7,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:16:16,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:16:27,0.3,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:16:38,0.3,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:16:49,0.3,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:17:01,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:17:12,0.8,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:17:23,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:17:34,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:17:45,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:17:56,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:18:07,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:18:18,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:18:29,0.2,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:18:40,0.3,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:18:51,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:19:02,0.3,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:19:13,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:19:24,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:19:35,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:19:46,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:19:57,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:20:08,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:20:19,0.2,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:20:30,0.0,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:20:41,1.0,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:20:53,0.5,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:21:04,0.5,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:21:15,1.3,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:21:26,0.5,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:21:37,0.3,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:21:48,1.3,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:21:59,0.2,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:22:10,0.3,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:22:21,1.3,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:22:32,0.2,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:22:43,0.5,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:22:54,1.2,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:23:05,0.0,6.9,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:23:16,0.3,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:23:27,1.3,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:23:38,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:23:49,0.2,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:24:00,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:24:11,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:24:22,0.2,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:24:33,0.2,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:24:45,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:24:56,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:25:07,0.3,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:25:18,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:25:29,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:25:40,0.0,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:25:51,0.5,6.8,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:26:02,0.3,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:26:13,0.5,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:26:24,0.5,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:26:35,0.5,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:26:46,0.0,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:26:57,0.0,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:27:08,0.2,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:27:19,0.2,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:27:30,0.5,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:27:41,0.8,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:27:52,1.2,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:28:03,1.2,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:28:14,0.5,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:28:26,0.3,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:28:37,0.5,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:28:48,0.5,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:28:59,0.8,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:29:10,0.3,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:29:21,1.2,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:29:32,1.0,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:29:43,1.0,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:29:54,1.0,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:30:05,0.3,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:30:16,0.3,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
2024-05-11 23:30:27,1.0,7.1,Disk IO Placeholder,System Voltage Placeholder,Network Activity Placeholder,Celsius
